Country,Date_confirmation,New_infected,Total_infected
Luxembourg,2022-06-16,1,1
Luxembourg,2022-06-17,0,1
Luxembourg,2022-06-18,0,1
Luxembourg,2022-06-19,0,1
Luxembourg,2022-06-20,0,1
Luxembourg,2022-06-21,0,1
Luxembourg,2022-06-22,0,1
Luxembourg,2022-06-23,0,1
Luxembourg,2022-06-24,0,1
