Country,Date_confirmation,New_infected,Total_infected
South Africa,2022-06-22,1,1
South Africa,2022-06-23,0,1
South Africa,2022-06-24,0,1
South Africa,2022-06-25,0,1
South Africa,2022-06-26,0,1
South Africa,2022-06-27,0,1
South Africa,2022-06-28,1,2
South Africa,2022-06-29,0,2
South Africa,2022-06-30,0,2
South Africa,2022-07-01,0,2
